doc,stage,version,severity,code,detail
QSC302573_Final_AnnotatedCRFs_16Oct2024-326-201-00007_1_,audit,5,quality,audit_false_positive,p152: Confirm an AE and Conmed check has been performed (Record any AE and Conmeds if
QSC302573_Final_AnnotatedCRFs_16Oct2024-326-201-00007_1_,audit,5,quality,audit_false_positive,p152: Vital Signs
QSC302573_Final_AnnotatedCRFs_16Oct2024-326-201-00007_1_,audit,5,quality,audit_false_positive,p152: (Supine for at least 3 minutes)
QSC302573_Final_AnnotatedCRFs_16Oct2024-326-201-00007_1_,loop,,quality,stopped_with_open_issues,"stop=plateau, open audit issues=3"
annotatedCRF_33120100246-_v1.0_-17Aug2021,gates,1,quality,warn_form_names_empty,"form_name empty for 100% of records - if the document does print form/section names, fix the form_name strategy (consider carrying the last seen title forward)."
annotatedCRF_33120100246-_v1.0_-17Aug2021,gates,2,quality,warn_form_names_empty,"form_name empty for 100% of records - if the document does print form/section names, fix the form_name strategy (consider carrying the last seen title forward)."
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,2,quality,audit_false_positive,p7: Changed By
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,2,quality,audit_missed,p170: Reason
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,2,quality,audit_missed,p289: Timepoint
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,2,quality,audit_missed,p289: Comments
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,2,quality,audit_missed,p304: Urinalysis clinically significant abnormal assay # 5
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_false_positive,p7: Date
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_wrong_form,p170: Reason
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_wrong_form,p170: Dosing Comments (optional)
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_wrong_form,p289: Timepoint
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_wrong_form,p289: Comments
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_wrong_form,p289: Was subject in fasting state?
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_wrong_form,p289: Sample
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_wrong_form,p289: Status
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_missed,p304: Urinalysis clinically significant abnormal assay # 5
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_wrong_form,p304: Urinalysis abnormal assay # 5 Investigator comment
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_wrong_form,p304: Are there additional urinalysis clinically significant abnormal results to be entered?
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_wrong_form,p304: Investigator`s signature for Local Laboratory Results Review
annotatedCRF_33120100246-_v1.0_-17Aug2021,loop,,quality,stopped_with_open_issues,"stop=plateau, open audit issues=5"
